org_account_id,transaction_type,transction_date,amount,,,
7323,CHARGE,2/1/19,3873.34,,,
7323,CREDIT,2/2/19,2001.05,,,
7323,CHARGE,2/3/19,3766.91,,,
7323,CHARGE,2/4/19,1070.54,,,
7323,CHARGE,2/5/19,48878.99,,,
7323,CREDIT,2/6/19,3449.96,,,
7323,CHARGE,2/7/19,15013.87,,,
7323,CHARGE,2/8/19,3614.93,,,
7323,CHARGE,2/9/19,3645.57,,,
7323,CHARGE,2/10/19,744.78,,,
7323,CHARGE,2/11/19,11747.08,,,
7323,CHARGE,2/12/19,2877.55,,,
7323,CHARGE,2/13/19,4439.52,,,
7323,CHARGE,2/14/19,4306.48,,,
7323,CHARGE,2/15/19,5699.71,,,
7323,CHARGE,2/16/19,4036.77,,,
7323,CHARGE,2/17/19,5161.89,,,
7323,CHARGE,2/18/19,5439.53,,,
7323,CHARGE,2/19/19,10831.17,,,
7323,CHARGE,2/20/19,4963.79,,,
7323,CHARGE,2/21/19,2993.14,,,
7323,CHARGE,2/22/19,5007.99,,,
7323,CHARGE,2/23/19,3331.39,,,
7323,CHARGE,2/24/19,722.64,,,
7323,CHARGE,2/25/19,4192.93,,,
7323,CHARGE,2/26/19,11401.05,,,
7323,CHARGE,2/27/19,22247.05,,,
7323,CHARGE,2/28/19,16494.29,,,
7323,CHARGE,3/1/19,16955.92,,,
7323,CHARGE,3/2/19,7610.29,,,
7323,CHARGE,3/3/19,2137.95,,,
7323,CHARGE,3/4/19,9382.67,,,
7323,CHARGE,3/5/19,24080.12,,,
7323,CHARGE,3/6/19,3952.5,,,
7323,CHARGE,3/7/19,18320.83,,,
7323,CHARGE,3/8/19,9023.93,,,
7323,CHARGE,3/9/19,686.14,,,
7323,CHARGE,3/10/19,1176.27,,,
7323,CHARGE,3/11/19,9378.41,,,
7323,CHARGE,3/12/19,2547.4,,,
7323,CHARGE,3/13/19,3479.19,,,
7323,CHARGE,3/14/19,5360.18,,,
7323,CHARGE,3/15/19,3338.9,,,
7323,CHARGE,3/16/19,3075.53,,,
7323,CHARGE,3/17/19,1589.9,,,
7323,CHARGE,3/18/19,3442.25,,,
7323,CHARGE,3/19/19,4621.49,,,
7323,CHARGE,3/20/19,7607.2,,,
7323,CHARGE,3/21/19,4309.3,,,
7323,CHARGE,3/22/19,3537.36,,,
7323,CHARGE,3/23/19,2188.46,,,
7323,CHARGE,3/24/19,1401.56,,,
7323,CHARGE,3/25/19,5270.02,,,
7323,CHARGE,3/26/19,5428.41,,,
7323,CHARGE,3/27/19,4092.44,,,
7323,CHARGE,3/28/19,5101.45,,,
7323,CHARGE,3/29/19,12549.04,,,
7323,CHARGE,3/30/19,5000.18,,,
7323,CHARGE,3/31/19,4527.32,,,
7323,CHARGE,4/1/19,4423.3,,,
7323,CHARGE,4/2/19,1009.07,,,
7323,CHARGE,4/3/19,4028.28,,,
7323,CHARGE,4/4/19,9001.48,,,
7323,CHARGE,4/5/19,22571.93,,,
7323,CHARGE,4/6/19,4309.67,,,
7323,CHARGE,4/7/19,54697.52,,,
7323,CHARGE,4/8/19,9067.97,,,
7323,CHARGE,4/9/19,2687.04,,,
7323,CHARGE,4/10/19,12768.06,,,
7323,CHARGE,4/11/19,25123.28,,,
7323,CHARGE,4/12/19,13828.27,,,
7323,CHARGE,4/13/19,10141.92,,,
7323,CHARGE,4/14/19,1359.51,,,
7323,CHARGE,4/15/19,5320.39,,,
7323,CHARGE,4/16/19,5678.31,,,
7323,CHARGE,4/17/19,1603.13,,,
7323,CHARGE,4/18/19,15033.18,,,
7323,CHARGE,4/19/19,18619.79,,,
7323,CHARGE,4/20/19,12633.75,,,
7323,CHARGE,4/21/19,1554.77,,,
7323,CHARGE,4/22/19,5821.77,,,
7323,CHARGE,4/23/19,4938.51,,,
7323,CHARGE,4/24/19,3384.13,,,
7323,CHARGE,4/25/19,1008.63,,,
7323,CHARGE,4/26/19,2929.96,,,
7323,CHARGE,4/27/19,4473,,,
7323,CHARGE,4/28/19,3767.83,,,
7323,CHARGE,4/29/19,8404.83,,,
7323,CHARGE,4/30/19,11866.29,,,
7323,CHARGE,5/1/19,6349.53,,,
7323,CHARGE,5/2/19,6227.51,,,
7323,CHARGE,5/3/19,9001.52,,,
7323,CHARGE,5/4/19,1805.51,,,
7323,CHARGE,5/5/19,15627.52,,,
7323,CHARGE,5/6/19,6404.93,,,
7323,CHARGE,5/7/19,17630.74,,,
7323,CHARGE,5/8/19,7043.92,,,
7323,CHARGE,5/9/19,2331.89,,,
7323,CHARGE,5/10/19,3270.22,,,
7323,CHARGE,5/11/19,3565.32,,,
7323,CHARGE,5/12/19,1214.65,,,
7323,CHARGE,5/13/19,2331.53,,,
7323,CHARGE,5/14/19,5215.03,,,
7323,CHARGE,5/15/19,8351.44,,,
7323,CHARGE,5/16/19,9907.15,,,
7323,CHARGE,5/17/19,11348.73,,,
7323,CHARGE,5/18/19,2359.01,,,
7323,CREDIT,5/19/19,2360.39,,,
7323,CHARGE,5/20/19,7659.67,,,
7323,CHARGE,5/21/19,2952.17,,,
7323,CHARGE,5/22/19,1786.15,,,
7323,CHARGE,5/23/19,4577.1,,,
7323,CHARGE,5/24/19,3142.65,,,
7323,CHARGE,5/25/19,747.26,,,
7323,CREDIT,5/26/19,75,,,
7323,CHARGE,5/27/19,1367.7,,,
7323,CHARGE,5/28/19,1702.38,,,
7323,CHARGE,5/29/19,9223.97,,,
7323,CHARGE,5/30/19,4433.41,,,
7323,CHARGE,5/31/19,6297.19,,,
7323,CHARGE,6/1/19,8859.31,,,
7323,CHARGE,6/2/19,1131.4,,,
7323,CHARGE,6/3/19,1771.9,,,
7323,CHARGE,6/4/19,2765.69,,,
7323,CHARGE,6/5/19,12281.95,,,
7323,CHARGE,6/6/19,7082.38,,,
7323,CHARGE,6/7/19,14483.93,,,
7323,CHARGE,6/8/19,1377.24,,,
7323,CREDIT,6/9/19,2192.88,,,
7323,CREDIT,6/10/19,2414.52,,,
7323,CHARGE,6/11/19,2382.91,,,
7323,CHARGE,6/12/19,4265.48,,,
7323,CHARGE,6/13/19,1800.23,,,
7323,CHARGE,6/14/19,11401.97,,,
7323,CHARGE,6/15/19,1411.38,,,
7323,PARTIAL_CREDIT,6/16/19,2958.49,,,
7323,CHARGE,6/17/19,2831.52,,,
7323,CHARGE,6/18/19,4817.49,,,
7323,CHARGE,6/19/19,2851.53,,,
7323,CHARGE,6/20/19,3628.68,,,
7323,CHARGE,6/21/19,1744.13,,,
7323,CHARGE,6/22/19,1722.25,,,
7323,CHARGE,6/23/19,30,,,
7323,CHARGE,6/24/19,1103.14,,,
7323,CHARGE,6/25/19,1568.75,,,
7323,CHARGE,6/26/19,1967.15,,,
7323,CHARGE,6/27/19,2622.64,,,
7323,CHARGE,6/28/19,3142.15,,,
7323,CHARGE,6/29/19,1358.75,,,
7323,CHARGE,6/30/19,390,,,
7323,CHARGE,7/1/19,1281.64,,,
7323,CHARGE,7/2/19,2908.63,,,
7323,CHARGE,7/3/19,1377.13,,,
7323,CHARGE,7/4/19,214.5,,,
7323,CHARGE,7/5/19,1995.39,,,
7323,CHARGE,7/6/19,204.25,,,
7323,CHARGE,7/7/19,10520.8,,,
7323,CHARGE,7/8/19,2147.4,,,
7323,CHARGE,7/9/19,650.89,,,
7323,CHARGE,7/10/19,1950.92,,,
7323,CHARGE,7/11/19,1932.94,,,
7323,CHARGE,7/12/19,1350.64,,,
7323,CHARGE,7/13/19,399.76,,,
7323,CHARGE,7/14/19,1030.14,,,
7323,CHARGE,7/15/19,2349.45,,,
7323,CHARGE,7/16/19,1435,,,
7323,CHARGE,7/17/19,744,,,
7323,CHARGE,7/18/19,13248.75,,,
7323,CHARGE,7/19/19,6449.25,,,
7323,CHARGE,7/20/19,3008.38,,,
7323,CHARGE,7/21/19,484.35,,,
7323,CHARGE,7/22/19,3118.71,,,
7323,CHARGE,7/23/19,2430.29,,,
7323,CHARGE,7/24/19,2223.76,,,
7323,CHARGE,7/25/19,5104.4,,,
7323,CHARGE,7/26/19,1359.26,,,
7323,CHARGE,7/27/19,697.25,,,
7323,CHARGE,7/28/19,860.26,,,
7323,CREDIT,7/29/19,1706.98,,,
7323,CHARGE,7/30/19,32962.99,,,
7323,CHARGE,7/31/19,55650.23,,,
7323,CHARGE,8/1/19,25040.13,,,
7323,CHARGE,8/2/19,15822.43,,,
7323,CHARGE,8/3/19,6503.65,,,
7323,CHARGE,8/4/19,5863.77,,,
7323,CHARGE,8/5/19,2601.9,,,
7323,CHARGE,8/6/19,123,,,
7323,CHARGE,8/7/19,2050.02,,,
7323,CHARGE,8/8/19,2922.64,,,
7323,CHARGE,8/9/19,1523.53,,,
7323,CHARGE,8/10/19,891.78,,,
7323,CHARGE,8/11/19,3110.91,,,
7323,CHARGE,8/12/19,4489.54,,,
7323,CHARGE,8/13/19,1450.41,,,
7323,CHARGE,8/14/19,7355.82,,,
7323,CHARGE,8/15/19,2685.58,,,
7323,CHARGE,8/16/19,2357.53,,,
7323,CHARGE,8/17/19,1624.69,,,
7323,CHARGE,8/18/19,1809.21,,,
7323,CHARGE,8/19/19,1215.9,,,
7323,CHARGE,8/20/19,2337.04,,,
7323,CHARGE,8/21/19,8144.51,,,
7323,CHARGE,8/22/19,23218.51,,,
7323,CHARGE,8/23/19,10473.26,,,
7323,CHARGE,8/24/19,3238.25,,,
7323,CHARGE,8/25/19,1265.38,,,
7323,CHARGE,8/26/19,2565.01,,,
7323,CHARGE,8/27/19,5380.27,,,
7323,CHARGE,8/28/19,6624.39,,,
7323,CHARGE,8/29/19,6449.38,,,
7323,CHARGE,8/30/19,6608.52,,,
7323,CHARGE,8/31/19,18948.94,,,
7323,CHARGE,9/1/19,1083.63,,,
7323,CHARGE,9/2/19,3006.78,,,
7323,CHARGE,9/3/19,6379.68,,,
7323,CHARGE,9/4/19,6056.05,,,
7323,CHARGE,9/5/19,9901.05,,,
7323,CHARGE,9/6/19,15245.9,,,
7323,CHARGE,9/7/19,5376.76,,,
7323,CHARGE,9/8/19,9825.38,,,
7323,CHARGE,9/9/19,19692.89,,,
7323,CHARGE,9/10/19,8767.91,,,
7323,CHARGE,9/11/19,7360.41,,,
7323,CHARGE,9/12/19,9529.8,,,
7323,CHARGE,9/13/19,18819.05,,,
7323,CHARGE,9/14/19,3586.65,,,
7323,CHARGE,9/15/19,2044.88,,,
7323,CHARGE,9/16/19,1691.27,,,
7323,CHARGE,9/17/19,34157.52,,,
7323,CHARGE,9/18/19,53309.67,,,
7323,CHARGE,9/19/19,57393.3,,,
7323,CHARGE,9/20/19,33659.9,,,
7323,CHARGE,9/21/19,31254.64,,,
7323,CHARGE,9/22/19,10516.29,,,
7323,CHARGE,9/23/19,10114.78,,,
7323,CHARGE,9/24/19,6427.52,,,
7323,CHARGE,9/25/19,17465.27,,,
7323,CHARGE,9/26/19,10454.27,,,
7323,CHARGE,9/27/19,10907.03,,,
7323,CHARGE,9/28/19,3649.88,,,
7323,CHARGE,9/29/19,2975.63,,,
7323,CHARGE,9/30/19,42079.41,,,
7323,CHARGE,10/1/19,13657.29,,,
7323,CHARGE,10/2/19,11759.4,,,
7323,PARTIAL_CREDIT,10/3/19,8703.51,,,
7323,CHARGE,10/4/19,12298.41,,,
7323,CHARGE,10/5/19,6807.6,,,
7323,CHARGE,10/6/19,3095.53,,,
7499,CHARGE,10/1/18,37693.48,,,
7499,CHARGE,10/2/18,1525.42,,,
7499,CHARGE,10/3/18,200,,,
7499,CHARGE,10/4/18,669.73,,,
7499,CHARGE,10/5/18,905.83,,,
7499,CHARGE,10/8/18,581.22,,,
7499,CHARGE,10/9/18,4391.19,,,
7499,CHARGE,10/10/18,2350.89,,,
7499,CHARGE,10/11/18,430.37,,,
7499,CHARGE,10/12/18,137.34,,,
7499,CHARGE,10/13/18,901.75,,,
7499,CHARGE,10/14/18,1581.05,,,
7499,CHARGE,10/16/18,590.62,,,
7499,CHARGE,10/17/18,2656.05,,,
7499,CHARGE,10/18/18,3927.34,,,
7499,CHARGE,10/19/18,1025.71,,,
7499,CHARGE,10/20/18,2912.41,,,
7499,CHARGE,10/22/18,2458.53,,,
7499,CHARGE,10/23/18,6980.38,,,
7499,CHARGE,10/24/18,7254,,,
7499,CHARGE,10/25/18,6068.27,,,
7499,CHARGE,10/26/18,2603.96,,,
7499,CHARGE,10/27/18,1256.73,,,
7499,CHARGE,10/28/18,1869.28,,,
7499,CHARGE,10/29/18,2565.56,,,
7499,CHARGE,10/30/18,2260.72,,,
7499,CHARGE,10/31/18,3276.69,,,
7499,CHARGE,11/1/18,36991.44,,,
7499,CHARGE,11/2/18,2834.52,,,
7499,CHARGE,11/3/18,1266.31,,,
7499,CHARGE,11/4/18,2430.33,,,
7499,CHARGE,11/5/18,617.57,,,
7499,CREDIT,11/6/18,2307.16,,,
7499,CHARGE,11/7/18,390.37,,,
7499,CHARGE,11/8/18,1079.74,,,
7499,CHARGE,11/10/18,1704.67,,,
7499,CHARGE,11/14/18,204.97,,,
7499,CHARGE,11/15/18,288.4,,,
7499,CHARGE,11/16/18,807.52,,,
7499,CHARGE,11/17/18,322.7,,,
7499,CHARGE,11/19/18,112.08,,,
7499,CHARGE,11/20/18,700.58,,,
7499,CHARGE,11/21/18,1058.34,,,
7499,CHARGE,11/22/18,502.43,,,
7499,CHARGE,11/23/18,349.78,,,
7499,CHARGE,11/24/18,1159.15,,,
7499,CHARGE,11/25/18,1005.86,,,
7499,CHARGE,11/26/18,1120.94,,,
7499,CHARGE,11/27/18,2649.25,,,
7499,CHARGE,11/28/18,860.35,,,
7499,CHARGE,11/29/18,1939.02,,,
7499,CHARGE,11/30/18,1892.67,,,
7499,CHARGE,12/1/18,35492.34,,,
7499,CHARGE,12/2/18,1041.12,,,
7499,CHARGE,12/3/18,3005.66,,,
7499,CHARGE,12/4/18,1970.79,,,
7499,CHARGE,12/5/18,2185.29,,,
7499,CHARGE,12/6/18,311.58,,,
7499,CHARGE,12/7/18,1123.3,,,
7499,CHARGE,12/8/18,1524.92,,,
7499,CHARGE,12/9/18,828.13,,,
7499,CHARGE,12/10/18,755.6,,,
7499,CHARGE,12/11/18,1081.81,,,
7499,CHARGE,12/12/18,2635.45,,,
7499,CHARGE,12/13/18,422.31,,,
7499,CREDIT,12/14/18,533.04,,,
7499,CHARGE,12/15/18,1005.8,,,
7499,CHARGE,12/16/18,1577.41,,,
7499,CHARGE,12/17/18,401.7,,,
7499,CHARGE,12/18/18,1045.46,,,
7499,CHARGE,12/19/18,295.62,,,
7499,CHARGE,12/20/18,611.82,,,
7499,CHARGE,12/21/18,110.73,,,
7499,CHARGE,12/24/18,221.46,,,
7499,CHARGE,12/25/18,374.92,,,
7499,CHARGE,12/26/18,904.96,,,
7499,CHARGE,12/27/18,311.58,,,
7499,CHARGE,12/28/18,170.56,,,
7499,CHARGE,12/29/18,501.77,,,
7499,CHARGE,12/30/18,378.53,,,
7499,CHARGE,12/31/18,110.73,,,
7499,CHARGE,1/1/19,34157.65,,,
7499,CHARGE,1/2/19,2947.03,,,
7499,CHARGE,1/3/19,2031.03,,,
7499,CHARGE,1/4/19,1696.76,,,
7499,CHARGE,1/5/19,1021.37,,,
7499,CHARGE,1/6/19,200.46,,,
7499,CHARGE,1/7/19,1651.72,,,
7499,CHARGE,1/8/19,1135.59,,,
7499,CHARGE,1/9/19,2245.6,,,
7499,CHARGE,1/10/19,2604.93,,,
7499,CHARGE,1/11/19,390.37,,,
7499,CHARGE,1/12/19,523.04,,,
7499,PARTIAL_CREDIT,1/13/19,295.62,,,
7499,CHARGE,1/14/19,110.73,,,
7499,CHARGE,1/15/19,1169.31,,,
7499,CHARGE,1/16/19,3487.45,,,
7499,CHARGE,1/17/19,2351.82,,,
7499,CHARGE,1/20/19,1034.07,,,
7499,CHARGE,1/21/19,1017.44,,,
7499,CHARGE,1/23/19,782.37,,,
7499,CHARGE,1/24/19,2281.45,,,
7499,CHARGE,1/25/19,3416.51,,,
7499,CHARGE,1/26/19,1213.64,,,
7499,CHARGE,1/28/19,979.95,,,
7499,CHARGE,1/29/19,1764.28,,,
7499,CHARGE,1/30/19,300.92,,,
7499,CHARGE,1/31/19,967.99,,,
7499,CHARGE,2/1/19,35165.97,,,
7499,CHARGE,2/2/19,2848.93,,,
7499,CHARGE,2/3/19,547.7,,,
7499,CHARGE,2/4/19,2952.1,,,
7499,CHARGE,2/5/19,3138.15,,,
7499,CHARGE,2/6/19,4449.98,,,
7499,CHARGE,2/7/19,4034.75,,,
7499,CHARGE,2/8/19,2054.73,,,
7499,CHARGE,2/9/19,1174.2,,,
7499,CHARGE,2/10/19,3136.64,,,
7499,CHARGE,2/11/19,3955.8,,,
7499,CHARGE,2/12/19,3185.15,,,
7499,CHARGE,2/13/19,1586.4,,,
7499,CHARGE,2/14/19,2260.05,,,
7499,CHARGE,2/15/19,860.35,,,
7499,CHARGE,2/17/19,985.28,,,
7499,CHARGE,2/18/19,2415.8,,,
7499,CHARGE,2/19/19,561.65,,,
7499,CHARGE,2/20/19,325.74,,,
7499,CHARGE,2/21/19,185.4,,,
7499,CHARGE,2/22/19,1084.31,,,
7499,CHARGE,2/23/19,412,,,
7499,CHARGE,2/24/19,92.7,,,
7499,CHARGE,2/25/19,736.45,,,
7499,CREDIT,2/26/19,1405.85,,,
7499,CHARGE,2/27/19,371.1,,,
7499,CHARGE,2/28/19,1289.54,,,
7499,CHARGE,3/1/19,34381.9,,,
7499,CHARGE,3/2/19,489.55,,,
7499,CHARGE,3/3/19,876.52,,,
7499,CHARGE,3/4/19,1509.94,,,
7499,CHARGE,3/5/19,3033.39,,,
7499,CHARGE,3/6/19,513.97,,,
7499,CHARGE,3/7/19,909.23,,,
7499,CHARGE,3/8/19,663.16,,,
7499,CHARGE,3/9/19,257.08,,,
7499,CHARGE,3/11/19,842.57,,,
7499,CHARGE,3/13/19,1017.29,,,
7499,CHARGE,3/14/19,1398.3,,,
7499,CHARGE,3/15/19,3157.85,,,
7499,CHARGE,3/16/19,855,,,
7499,CHARGE,3/17/19,1580.42,,,
7499,CHARGE,3/18/19,719.97,,,
7499,CHARGE,3/19/19,1017.55,,,
7499,CHARGE,3/20/19,312.7,,,
7499,CHARGE,3/21/19,200.85,,,
7499,CHARGE,3/22/19,1038.64,,,
7499,CHARGE,3/23/19,669.7,,,
7499,CHARGE,3/24/19,351,,,
7499,CHARGE,3/25/19,1634.5,,,
7499,CHARGE,3/26/19,943.5,,,
7499,CHARGE,3/27/19,4011.68,,,
7499,CHARGE,3/28/19,915.53,,,
7499,CHARGE,3/29/19,3236.73,,,
7499,CHARGE,3/30/19,1434,,,
7499,CHARGE,3/31/19,689.47,,,
7499,CHARGE,4/1/19,1566.79,,,
7499,CHARGE,4/2/19,5875.77,,,
7499,CHARGE,4/3/19,5785.17,,,
7499,CHARGE,4/4/19,1133,,,
7499,CHARGE,4/5/19,3135.42,,,
7499,CHARGE,4/6/19,1826.17,,,
7499,CHARGE,4/7/19,3037,,,
7499,CHARGE,4/8/19,4304.53,,,
7499,CHARGE,4/9/19,4703.27,,,
7499,CHARGE,4/10/19,2952.15,,,
7499,CHARGE,4/11/19,5489.99,,,
7499,CHARGE,4/12/19,3889.9,,,
7499,CHARGE,4/13/19,2415.97,,,
7499,CHARGE,4/14/19,3940,,,
7499,CHARGE,4/15/19,6997.79,,,
7499,CHARGE,4/16/19,14709.56,,,
7499,CHARGE,4/17/19,25254.77,,,
7499,CHARGE,4/18/19,28479.54,,,
7499,CHARGE,4/19/19,8735.84,,,
7499,CHARGE,4/20/19,3782.8,,,
7499,CHARGE,4/21/19,1011,,,
7499,CHARGE,4/22/19,4420.47,,,
7499,CHARGE,4/23/19,2358.97,,,
7499,CHARGE,4/24/19,7070.96,,,
7499,CHARGE,4/25/19,29295.38,,,
7499,CHARGE,4/26/19,30241.94,,,
7499,CHARGE,4/27/19,26136.29,,,
7499,CHARGE,4/28/19,15608.6,,,
7499,CHARGE,4/29/19,23059.84,,,
7499,CHARGE,4/30/19,7158.81,,,
7499,CHARGE,5/1/19,6295.64,,,
7499,CHARGE,5/2/19,2375,,,
7499,CHARGE,5/3/19,2696.35,,,
7499,CHARGE,5/4/19,11809.65,,,
7499,CHARGE,5/5/19,34740.02,,,
7499,CHARGE,5/6/19,32974.59,,,
7499,CHARGE,5/7/19,8863.74,,,
7499,CHARGE,5/8/19,4259.31,,,
7499,CHARGE,5/9/19,5103.27,,,
7499,CHARGE,5/10/19,4992.85,,,
7499,CHARGE,5/11/19,12910.97,,,
7499,CHARGE,5/12/19,18634.76,,,
7499,CHARGE,5/13/19,26538.9,,,
7499,CHARGE,5/14/19,10555.24,,,
7499,CHARGE,5/15/19,13244.25,,,
7499,CHARGE,5/16/19,6454.13,,,
7499,CHARGE,5/17/19,2587.84,,,
7499,CHARGE,5/18/19,3038.18,,,
7499,CHARGE,5/19/19,25242.61,,,
7499,CHARGE,5/20/19,27073.2,,,
7499,CHARGE,5/21/19,22055.76,,,
7499,CHARGE,5/22/19,18431.18,,,
7499,CHARGE,5/23/19,30702.02,,,
7499,CHARGE,5/24/19,21511.35,,,
7499,CHARGE,5/25/19,8523.25,,,
7499,CHARGE,5/26/19,5085.3,,,
7499,CHARGE,5/27/19,2277.89,,,
7499,CHARGE,5/28/19,5163.39,,,
7499,CHARGE,5/29/19,8455.73,,,
7499,CHARGE,5/30/19,8083.4,,,
7499,CHARGE,5/31/19,6533.4,,,
7499,CHARGE,6/1/19,5494.33,,,
7499,CHARGE,6/2/19,4938.52,,,
7499,CHARGE,6/3/19,5231.83,,,
7499,CHARGE,6/4/19,4832.56,,,
7499,CHARGE,6/5/19,1568,,,
7499,CHARGE,6/6/19,242.05,,,
7499,CHARGE,6/7/19,1473.35,,,
7499,CHARGE,6/8/19,2057.9,,,
7499,CHARGE,6/9/19,2863,,,
7499,CHARGE,6/10/19,1953.1,,,
7499,CHARGE,6/11/19,2732.7,,,
7499,CHARGE,6/12/19,1716.05,,,
7499,CHARGE,6/13/19,2802.8,,,
7499,CHARGE,6/14/19,1755.9,,,
7499,CHARGE,6/15/19,855,,,
7499,CHARGE,6/16/19,1093,,,
7499,CHARGE,6/17/19,2247.05,,,
7499,CHARGE,6/18/19,1386.65,,,
7499,CHARGE,6/19/19,3201.75,,,
7499,CHARGE,6/20/19,2681,,,
7499,CHARGE,6/21/19,9069.48,,,
7499,CHARGE,6/22/19,3759,,,
7499,CHARGE,6/23/19,3508.6,,,
7499,CHARGE,6/24/19,6497.6,,,
7499,CHARGE,6/25/19,6866.95,,,
7499,CHARGE,6/26/19,4939.88,,,
7499,CHARGE,6/27/19,5167.83,,,
7499,CHARGE,6/28/19,5683.58,,,
7499,CHARGE,6/29/19,4290.13,,,
7499,CHARGE,6/30/19,20977.44,,,
7499,CHARGE,7/1/19,58563.84,,,
7499,CHARGE,7/2/19,3557.61,,,
7499,CHARGE,7/3/19,3536.08,,,
7499,CHARGE,7/4/19,2836.35,,,
7499,CHARGE,7/5/19,2688.48,,,
7499,CHARGE,7/6/19,777.65,,,
7499,CHARGE,7/7/19,1546.25,,,
7499,CHARGE,7/8/19,8473.83,,,
7499,CHARGE,7/9/19,1016.93,,,
7499,CHARGE,7/10/19,5020.78,,,
7499,CHARGE,7/11/19,1591.65,,,
7499,CHARGE,7/12/19,3025.21,,,
7499,CHARGE,7/13/19,2371.35,,,
7499,CHARGE,7/14/19,1428.38,,,
7499,CHARGE,7/15/19,7352.54,,,
7499,CHARGE,7/16/19,2664.77,,,
7499,CHARGE,7/17/19,1701.6,,,
7499,CREDIT,7/18/19,5930.2,,,
7499,CHARGE,7/19/19,5327.24,,,
7499,CHARGE,7/20/19,2258,,,
7499,CHARGE,7/21/19,929.93,,,
7499,CHARGE,7/22/19,2052.31,,,
7499,CHARGE,7/23/19,376,,,
7499,CHARGE,7/24/19,2652.95,,,
7499,CHARGE,7/25/19,4289.65,,,
7499,CHARGE,7/26/19,2189.75,,,
7499,CHARGE,7/27/19,2118.06,,,
7499,CHARGE,7/28/19,1222.85,,,
7499,CHARGE,7/29/19,2118.15,,,
7499,CHARGE,7/30/19,840.71,,,
7499,CHARGE,7/31/19,3017.48,,,
7499,CHARGE,8/1/19,63165.94,,,
7499,CHARGE,8/2/19,4859.21,,,
7499,CHARGE,8/3/19,1117.65,,,
7499,CHARGE,8/4/19,2129.96,,,
7499,CHARGE,8/5/19,2494.3,,,
7499,CHARGE,8/6/19,3153.51,,,
7499,CHARGE,8/7/19,2062.93,,,
7499,CHARGE,8/8/19,790,,,
7499,CHARGE,8/9/19,2892.6,,,
7499,CHARGE,8/10/19,186,,,
7499,CHARGE,8/11/19,1998,,,
7499,CHARGE,8/12/19,990,,,
7499,PARTIAL_CREDIT,8/13/19,2980.3,,,
7499,CHARGE,8/14/19,5358.08,,,
7499,CHARGE,8/15/19,500,,,
7499,CHARGE,8/16/19,2477.66,,,
7499,CHARGE,8/17/19,374.8,,,
7499,CHARGE,8/19/19,878,,,
7499,CHARGE,8/20/19,993.73,,,
7499,CHARGE,8/21/19,2453.05,,,
7499,CHARGE,8/22/19,2337.97,,,
7499,CHARGE,8/23/19,2412.46,,,
7499,CHARGE,8/25/19,558.79,,,
7499,CHARGE,8/26/19,3040.8,,,
7499,CHARGE,8/27/19,2520.8,,,
7499,CHARGE,8/28/19,203.43,,,
7499,CHARGE,8/29/19,1177.74,,,
7499,CHARGE,8/30/19,692.69,,,
7499,CHARGE,8/31/19,309.85,,,
7499,CHARGE,9/1/19,57263.33,,,
7499,CHARGE,9/2/19,1965.45,,,
7499,CHARGE,9/3/19,7826.8,,,
7499,CHARGE,9/4/19,3472.55,,,
7499,CHARGE,9/5/19,2912.54,,,
7499,CHARGE,9/6/19,2244.26,,,
7499,CHARGE,9/7/19,800.05,,,
7499,CHARGE,9/9/19,3555.72,,,
7499,CHARGE,9/10/19,1025,,,
7499,CHARGE,9/11/19,1110.4,,,
7499,CHARGE,9/12/19,1158,,,
7499,CHARGE,9/13/19,640.25,,,
7499,CHARGE,9/14/19,279.85,,,
7499,CHARGE,9/15/19,3316.36,,,
7499,PARTIAL_CREDIT,9/16/19,412.5,,,
7499,CHARGE,9/17/19,1925.55,,,
7499,CHARGE,9/18/19,2926.55,,,
7499,CHARGE,9/19/19,147.1,,,
7499,CHARGE,9/20/19,1044.15,,,
7499,CHARGE,9/21/19,1489.65,,,
7499,CHARGE,9/22/19,254.93,,,
7499,CHARGE,9/23/19,527.6,,,
7499,CHARGE,9/24/19,1822.19,,,
7499,CHARGE,9/25/19,1047.11,,,
7499,CHARGE,9/26/19,501.1,,,
7499,CHARGE,9/27/19,887.8,,,
7499,CHARGE,9/28/19,140,,,
7499,CHARGE,9/29/19,140,,,
7499,CHARGE,9/30/19,1141.51,,,
7499,CHARGE,10/1/19,56961.82,,,
7499,CHARGE,10/2/19,1710.22,,,
7499,CHARGE,10/3/19,2476.78,,,
7499,CHARGE,10/4/19,3417.72,,,
7499,CHARGE,10/5/19,1110.26,,,
7499,CHARGE,10/6/19,1591.96,,,
7621,CHARGE,10/1/18,45936.33,,,
7621,CHARGE,10/2/18,15610,,,
7621,CHARGE,10/3/18,11495,,,
7621,CHARGE,10/4/18,20501,,,
7621,CHARGE,10/5/18,7565,,,
7621,CHARGE,10/6/18,4125,,,
7621,CHARGE,10/7/18,275,,,
7621,CHARGE,10/8/18,7590,,,
7621,CHARGE,10/9/18,10235,,,
7621,CHARGE,10/10/18,10900,,,
7621,CHARGE,10/11/18,7696.67,,,
7621,CHARGE,10/12/18,7215,,,
7621,CHARGE,10/13/18,3170,,,
7621,CHARGE,10/14/18,2575,,,
7621,CHARGE,10/15/18,12113.75,,,
7621,CHARGE,10/16/18,7490,,,
7621,CHARGE,10/17/18,2200,,,
